subjID	participant	shift	activity	explosion	pumps
08N12	08	N1	2	0	45
08N12	08	N1	2	0	45
08N12	08	N1	2	0	64
08N12	08	N1	2	1	75
08N12	08	N1	2	1	4
08N12	08	N1	2	1	3
08N12	08	N1	2	0	87
08N12	08	N1	2	0	34
08N12	08	N1	2	0	45
08N12	08	N1	2	0	76
08N12	08	N1	2	0	76
08N12	08	N1	2	0	56
08N12	08	N1	2	0	64
08N12	08	N1	2	1	17
08N12	08	N1	2	0	56
08N21	08	N2	1	1	4
08N21	08	N2	1	0	76
08N21	08	N2	1	0	45
08N21	08	N2	1	1	8
08N21	08	N2	1	1	1
08N21	08	N2	1	0	76
08N21	08	N2	1	1	55
08N21	08	N2	1	1	25
08N21	08	N2	1	1	40
08N21	08	N2	1	0	34
08N21	08	N2	1	0	45
08N21	08	N2	1	0	56
08N21	08	N2	1	0	67
08N21	08	N2	1	1	19
08N21	08	N2	1	1	58
08N21	08	N2	1	1	29
08N21	08	N2	1	1	8
08N21	08	N2	1	0	20
08N21	08	N2	1	0	87
08N21	08	N2	1	0	87
08N21	08	N2	1	0	56
08N21	08	N2	1	1	9
08N21	08	N2	1	1	17
08N21	08	N2	1	1	45
08N21	08	N2	1	0	56
08N21	08	N2	1	0	78
08N21	08	N2	1	1	67
08N21	08	N2	1	1	19
08N21	08	N2	1	1	5
08N21	08	N2	1	0	56
08N22	08	N2	2	1	1
08N22	08	N2	2	1	2
08N22	08	N2	2	0	35
08N22	08	N2	2	0	56
08N22	08	N2	2	0	67
08N22	08	N2	2	1	67
08N22	08	N2	2	1	4
08N22	08	N2	2	1	54
08N22	08	N2	2	0	78
08N22	08	N2	2	1	71
08N22	08	N2	2	1	34
08N22	08	N2	2	1	36
08N22	08	N2	2	1	14
08N22	08	N2	2	0	56
08N22	08	N2	2	1	43
08N22	08	N2	2	1	11
08N22	08	N2	2	1	2
08N22	08	N2	2	0	45
08N22	08	N2	2	1	67
08N22	08	N2	2	0	78
08N22	08	N2	2	0	89
08N22	08	N2	2	1	10
08N22	08	N2	2	0	56
08N22	08	N2	2	1	34
08N22	08	N2	2	0	76
08N22	08	N2	2	0	45
08N22	08	N2	2	1	25
08N22	08	N2	2	1	3
08N22	08	N2	2	0	87
08N22	08	N2	2	0	45
01D11	01	D1	1	1	17
01D11	01	D1	1	1	26
01D11	01	D1	1	0	64
01D11	01	D1	1	1	20
01D11	01	D1	1	1	12
01D11	01	D1	1	0	64
01D11	01	D1	1	1	3
01D11	01	D1	1	1	45
01D11	01	D1	1	1	11
01D11	01	D1	1	1	46
01D11	01	D1	1	1	42
01D11	01	D1	1	1	33
01D11	01	D1	1	0	64
01D11	01	D1	1	0	64
01D11	01	D1	1	1	12
01D11	01	D1	1	1	12
01D11	01	D1	1	1	17
01D11	01	D1	1	0	64
01D11	01	D1	1	1	57
01D11	01	D1	1	0	64
01D11	01	D1	1	1	5
01D11	01	D1	1	1	36
01D11	01	D1	1	1	33
01D11	01	D1	1	0	64
01D11	01	D1	1	0	64
01D11	01	D1	1	1	20
01D11	01	D1	1	0	64
01D11	01	D1	1	1	35
01D11	01	D1	1	1	27
01D11	01	D1	1	1	36
01D12	01	D1	2	0	80
01D12	01	D1	2	1	25
01D12	01	D1	2	1	37
01D12	01	D1	2	0	85
01D12	01	D1	2	0	95
01D12	01	D1	2	0	85
01D12	01	D1	2	1	7
01D12	01	D1	2	1	82
01D12	01	D1	2	0	80
01D12	01	D1	2	0	85
01D12	01	D1	2	1	71
01D12	01	D1	2	1	75
01D12	01	D1	2	1	69
01D12	01	D1	2	1	60
01D12	01	D1	2	1	41
01D12	01	D1	2	1	62
01D12	01	D1	2	1	42
01D12	01	D1	2	1	77
01D12	01	D1	2	0	75
01D12	01	D1	2	1	30
01D12	01	D1	2	0	75
01D12	01	D1	2	1	21
01D12	01	D1	2	1	57
01D12	01	D1	2	0	75
01D12	01	D1	2	0	75
01D12	01	D1	2	1	71
01D12	01	D1	2	0	85
01D12	01	D1	2	1	45
01D12	01	D1	2	0	85
01D12	01	D1	2	1	45
01D21	01	D2	1	0	70
01D21	01	D2	1	1	30
01D21	01	D2	1	0	70
01D21	01	D2	1	0	70
01D21	01	D2	1	1	47
01D21	01	D2	1	1	20
01D21	01	D2	1	1	48
01D21	01	D2	1	1	63
01D21	01	D2	1	1	32
01D21	01	D2	1	1	21
01D21	01	D2	1	1	37
01D21	01	D2	1	1	3
01D21	01	D2	1	1	81
01D21	01	D2	1	1	24
01D21	01	D2	1	1	46
01D21	01	D2	1	1	9
01D21	01	D2	1	0	80
01D21	01	D2	1	1	7
01D21	01	D2	1	1	72
01D21	01	D2	1	1	26
01D21	01	D2	1	1	54
01D21	01	D2	1	0	70
01D21	01	D2	1	0	70
01D21	01	D2	1	1	55
01D21	01	D2	1	1	22
01D21	01	D2	1	1	19
01D21	01	D2	1	0	70
01D21	01	D2	1	1	5
01D21	01	D2	1	0	70
01D21	01	D2	1	0	70
01D22	01	D2	2	1	45
01D22	01	D2	2	0	74
01D22	01	D2	2	1	58
01D22	01	D2	2	0	74
01D22	01	D2	2	1	20
01D22	01	D2	2	1	13
01D22	01	D2	2	0	74
01D22	01	D2	2	1	28
01D22	01	D2	2	0	89
01D22	01	D2	2	1	60
01D22	01	D2	2	1	69
01D22	01	D2	2	1	21
01D22	01	D2	2	0	89
01D22	01	D2	2	1	33
01D22	01	D2	2	1	8
01D22	01	D2	2	1	89
01D22	01	D2	2	0	89
01D22	01	D2	2	1	57
01D22	01	D2	2	0	89
01D22	01	D2	2	1	7
01D22	01	D2	2	1	44
01D22	01	D2	2	1	13
01D22	01	D2	2	0	89
01D22	01	D2	2	1	76
01D22	01	D2	2	1	50
01D22	01	D2	2	0	89
01D22	01	D2	2	1	80
01D22	01	D2	2	0	89
01D22	01	D2	2	1	70
01D22	01	D2	2	1	82
01N11	01	N1	1	1	52
01N11	01	N1	1	0	84
01N11	01	N1	1	1	64
01N11	01	N1	1	1	27
01N11	01	N1	1	1	81
01N11	01	N1	1	1	74
01N11	01	N1	1	0	80
01N11	01	N1	1	1	80
01N11	01	N1	1	1	70
01N11	01	N1	1	1	38
01N11	01	N1	1	0	84
01N11	01	N1	1	1	9
01N11	01	N1	1	1	5
01N11	01	N1	1	1	64
01N11	01	N1	1	1	69
01N11	01	N1	1	1	51
01N11	01	N1	1	1	71
01N11	01	N1	1	1	61
01N11	01	N1	1	1	30
01N11	01	N1	1	1	65
01N11	01	N1	1	0	70
01N11	01	N1	1	1	62
01N11	01	N1	1	1	58
01N11	01	N1	1	1	54
01N11	01	N1	1	1	63
01N11	01	N1	1	1	38
01N11	01	N1	1	0	95
01N11	01	N1	1	1	3
01N11	01	N1	1	0	90
01N11	01	N1	1	0	95
01N12	01	N1	2	0	70
01N12	01	N1	2	0	70
01N12	01	N1	2	0	70
01N12	01	N1	2	1	32
01N12	01	N1	2	0	70
01N12	01	N1	2	0	70
01N12	01	N1	2	0	70
01N12	01	N1	2	0	80
01N12	01	N1	2	0	70
01N12	01	N1	2	1	20
01N12	01	N1	2	0	70
01N12	01	N1	2	1	69
01N12	01	N1	2	0	70
01N12	01	N1	2	1	51
01N12	01	N1	2	0	80
01N12	01	N1	2	0	80
01N12	01	N1	2	1	40
01N12	01	N1	2	1	48
01N12	01	N1	2	0	80
01N12	01	N1	2	1	50
01N12	01	N1	2	0	80
01N12	01	N1	2	0	80
01N12	01	N1	2	1	31
01N12	01	N1	2	0	80
01N12	01	N1	2	1	21
01N12	01	N1	2	0	80
01N12	01	N1	2	1	27
01N12	01	N1	2	1	54
01N12	01	N1	2	1	18
01N12	01	N1	2	0	80
01N21	01	N2	1	1	25
01N21	01	N2	1	1	44
01N21	01	N2	1	1	74
01N21	01	N2	1	1	46
01N21	01	N2	1	1	22
01N21	01	N2	1	1	34
01N21	01	N2	1	0	69
01N21	01	N2	1	0	69
01N21	01	N2	1	1	46
01N21	01	N2	1	1	63
01N21	01	N2	1	1	20
01N21	01	N2	1	0	69
01N21	01	N2	1	1	69
01N21	01	N2	1	0	69
01N21	01	N2	1	1	10
01N21	01	N2	1	0	70
01N21	01	N2	1	0	85
01N21	01	N2	1	0	85
01N21	01	N2	1	1	31
01N21	01	N2	1	1	60
01N21	01	N2	1	0	80
01N21	01	N2	1	1	44
01N21	01	N2	1	1	10
01N21	01	N2	1	0	80
01N21	01	N2	1	1	37
01N21	01	N2	1	1	58
01N21	01	N2	1	1	38
01N21	01	N2	1	0	80
01N21	01	N2	1	1	48
01N21	01	N2	1	0	80
01N22	01	N2	2	1	57
01N22	01	N2	2	1	25
01N22	01	N2	2	0	69
01N22	01	N2	2	0	69
01N22	01	N2	2	0	69
01N22	01	N2	2	1	11
01N22	01	N2	2	1	42
01N22	01	N2	2	1	44
01N22	01	N2	2	0	69
01N22	01	N2	2	1	3
01N22	01	N2	2	1	69
01N22	01	N2	2	1	1
01N22	01	N2	2	1	4
01N22	01	N2	2	0	69
01N22	01	N2	2	0	69
01N22	01	N2	2	1	35
01N22	01	N2	2	0	69
01N22	01	N2	2	1	52
01N22	01	N2	2	1	19
01N22	01	N2	2	1	29
01N22	01	N2	2	0	69
01N22	01	N2	2	0	69
01N22	01	N2	2	0	85
01N22	01	N2	2	1	71
01N22	01	N2	2	1	77
01N22	01	N2	2	0	69
01N22	01	N2	2	0	69
01N22	01	N2	2	1	26
01N22	01	N2	2	1	9
01N22	01	N2	2	0	69
02D11	02	D1	1	0	60
02D11	02	D1	1	1	16
02D11	02	D1	1	0	70
02D11	02	D1	1	1	28
02D11	02	D1	1	0	60
02D11	02	D1	1	0	65
02D11	02	D1	1	0	50
02D11	02	D1	1	0	80
02D11	02	D1	1	1	34
02D11	02	D1	1	1	52
02D11	02	D1	1	1	5
02D11	02	D1	1	0	50
02D11	02	D1	1	0	64
02D11	02	D1	1	1	16
02D11	02	D1	1	0	38
02D11	02	D1	1	1	26
02D11	02	D1	1	0	60
02D11	02	D1	1	0	80
02D11	02	D1	1	1	4
02D11	02	D1	1	1	3
02D11	02	D1	1	1	53
02D11	02	D1	1	1	53
02D11	02	D1	1	0	50
02D11	02	D1	1	0	60
02D11	02	D1	1	0	55
02D11	02	D1	1	1	58
02D11	02	D1	1	1	9
02D11	02	D1	1	0	66
02D11	02	D1	1	0	64
02D11	02	D1	1	1	23
02D12	02	D1	2	1	4
02D12	02	D1	2	1	16
02D12	02	D1	2	0	60
02D12	02	D1	2	1	33
02D12	02	D1	2	1	30
02D12	02	D1	2	0	60
02D12	02	D1	2	1	4
02D12	02	D1	2	0	40
02D12	02	D1	2	1	42
02D12	02	D1	2	1	25
02D12	02	D1	2	0	40
02D12	02	D1	2	0	50
02D12	02	D1	2	0	66
02D12	02	D1	2	0	50
02D12	02	D1	2	1	36
02D12	02	D1	2	1	38
02D12	02	D1	2	0	50
02D12	02	D1	2	0	50
02D12	02	D1	2	0	55
02D12	02	D1	2	1	7
02D12	02	D1	2	0	60
02D12	02	D1	2	1	3
02D12	02	D1	2	0	70
02D12	02	D1	2	1	65
02D12	02	D1	2	1	42
02D12	02	D1	2	1	15
02D12	02	D1	2	0	50
02D12	02	D1	2	0	50
02D12	02	D1	2	0	60
02D12	02	D1	2	0	60
02D21	02	D2	1	1	59
02D21	02	D2	1	1	36
02D21	02	D2	1	1	37
02D21	02	D2	1	0	50
02D21	02	D2	1	0	50
02D21	02	D2	1	0	50
02D21	02	D2	1	0	50
02D21	02	D2	1	0	50
02D21	02	D2	1	1	55
02D21	02	D2	1	1	46
02D21	02	D2	1	1	25
02D21	02	D2	1	0	60
02D21	02	D2	1	1	17
02D21	02	D2	1	1	48
02D21	02	D2	1	0	60
02D21	02	D2	1	1	9
02D21	02	D2	1	0	60
02D21	02	D2	1	0	60
02D21	02	D2	1	0	70
02D21	02	D2	1	0	70
02D21	02	D2	1	1	62
02D21	02	D2	1	0	70
02D21	02	D2	1	1	30
02D21	02	D2	1	1	56
02D21	02	D2	1	0	70
02D21	02	D2	1	0	65
02D21	02	D2	1	1	6
02D21	02	D2	1	0	70
02D21	02	D2	1	0	70
02D21	02	D2	1	0	60
02D22	02	D2	2	0	80
02D22	02	D2	2	1	6
02D22	02	D2	2	1	40
02D22	02	D2	2	0	60
02D22	02	D2	2	0	50
02D22	02	D2	2	0	60
02D22	02	D2	2	0	80
02D22	02	D2	2	1	15
02D22	02	D2	2	0	50
02D22	02	D2	2	0	66
02D22	02	D2	2	1	58
02D22	02	D2	2	0	50
02D22	02	D2	2	1	20
02D22	02	D2	2	1	58
02D22	02	D2	2	1	36
02D22	02	D2	2	0	60
02D22	02	D2	2	1	64
02D22	02	D2	2	0	64
02D22	02	D2	2	1	39
02D22	02	D2	2	1	54
02D22	02	D2	2	1	59
02D22	02	D2	2	0	70
02D22	02	D2	2	1	35
02D22	02	D2	2	1	40
02D22	02	D2	2	0	50
02D22	02	D2	2	0	60
02D22	02	D2	2	1	45
02D22	02	D2	2	0	60
02D22	02	D2	2	0	60
02D22	02	D2	2	1	68
02N11	02	N1	1	1	51
02N11	02	N1	1	0	64
02N11	02	N1	1	0	64
02N11	02	N1	1	1	48
02N11	02	N1	1	1	11
02N11	02	N1	1	1	40
02N11	02	N1	1	0	64
02N11	02	N1	1	0	64
02N11	02	N1	1	0	64
02N11	02	N1	1	0	64
02N11	02	N1	1	1	16
02N11	02	N1	1	1	40
02N11	02	N1	1	1	21
02N11	02	N1	1	1	19
02N11	02	N1	1	1	42
02N11	02	N1	1	0	64
02N11	02	N1	1	0	64
02N11	02	N1	1	0	64
02N11	02	N1	1	0	64
02N11	02	N1	1	1	57
02N11	02	N1	1	0	64
02N11	02	N1	1	0	64
02N11	02	N1	1	0	64
02N11	02	N1	1	0	64
02N11	02	N1	1	1	37
02N11	02	N1	1	0	64
02N11	02	N1	1	1	20
02N11	02	N1	1	1	30
02N11	02	N1	1	0	64
02N11	02	N1	1	1	14
02N12	02	N1	2	1	37
02N12	02	N1	2	1	47
02N12	02	N1	2	1	33
02N12	02	N1	2	0	64
02N12	02	N1	2	1	56
02N12	02	N1	2	1	34
02N12	02	N1	2	1	20
02N12	02	N1	2	1	35
02N12	02	N1	2	1	34
02N12	02	N1	2	0	64
02N12	02	N1	2	1	50
02N12	02	N1	2	1	50
02N12	02	N1	2	0	64
02N12	02	N1	2	1	58
02N12	02	N1	2	0	64
02N12	02	N1	2	1	64
02N12	02	N1	2	0	64
02N12	02	N1	2	1	23
02N12	02	N1	2	1	59
02N12	02	N1	2	0	64
02N12	02	N1	2	1	38
02N12	02	N1	2	1	36
02N12	02	N1	2	0	64
02N12	02	N1	2	1	43
02N12	02	N1	2	1	45
02N12	02	N1	2	0	64
02N12	02	N1	2	0	64
02N12	02	N1	2	1	5
02N12	02	N1	2	0	64
02N12	02	N1	2	1	72
02N21	02	N2	1	1	48
02N21	02	N2	1	0	60
02N21	02	N2	1	1	22
02N21	02	N2	1	0	80
02N21	02	N2	1	1	69
02N21	02	N2	1	0	68
02N21	02	N2	1	1	46
02N21	02	N2	1	1	22
02N21	02	N2	1	0	60
02N21	02	N2	1	1	63
02N21	02	N2	1	1	16
02N21	02	N2	1	0	80
02N21	02	N2	1	1	45
02N21	02	N2	1	0	60
02N21	02	N2	1	0	60
02N21	02	N2	1	0	80
02N21	02	N2	1	0	70
02N21	02	N2	1	0	50
02N21	02	N2	1	0	66
02N21	02	N2	1	0	70
02N21	02	N2	1	0	80
02N21	02	N2	1	0	60
02N21	02	N2	1	1	21
02N21	02	N2	1	0	60
02N21	02	N2	1	0	50
02N21	02	N2	1	1	65
02N21	02	N2	1	0	70
02N21	02	N2	1	1	7
02N21	02	N2	1	0	60
02N21	02	N2	1	1	1
02N22	02	N2	2	1	3
02N22	02	N2	2	0	80
02N22	02	N2	2	0	70
02N22	02	N2	2	0	80
02N22	02	N2	2	0	60
02N22	02	N2	2	0	70
02N22	02	N2	2	0	60
02N22	02	N2	2	1	53
02N22	02	N2	2	1	56
02N22	02	N2	2	1	28
02N22	02	N2	2	1	6
02N22	02	N2	2	0	50
02N22	02	N2	2	0	80
02N22	02	N2	2	0	60
02N22	02	N2	2	0	70
02N22	02	N2	2	1	19
02N22	02	N2	2	1	17
02N22	02	N2	2	1	41
02N22	02	N2	2	0	50
02N22	02	N2	2	1	5
02N22	02	N2	2	0	80
02N22	02	N2	2	0	60
02N22	02	N2	2	1	19
02N22	02	N2	2	1	48
02N22	02	N2	2	0	80
02N22	02	N2	2	1	28
02N22	02	N2	2	1	31
02N22	02	N2	2	0	60
02N22	02	N2	2	0	80
02N22	02	N2	2	1	41
11D11	11	D1	1	1	2
11D11	11	D1	1	0	48
11D11	11	D1	1	0	54
11D11	11	D1	1	0	65
11D11	11	D1	1	0	72
11D11	11	D1	1	0	70
11D11	11	D1	1	0	80
11D11	11	D1	1	1	38
11D11	11	D1	1	1	78
11D11	11	D1	1	0	70
11D11	11	D1	1	0	70
11D11	11	D1	1	0	80
11D11	11	D1	1	1	46
11D11	11	D1	1	1	83
11D11	11	D1	1	1	35
11D11	11	D1	1	0	70
11D11	11	D1	1	1	34
11D11	11	D1	1	1	25
11D11	11	D1	1	0	50
11D11	11	D1	1	0	60
11D11	11	D1	1	1	18
11D11	11	D1	1	0	70
11D11	11	D1	1	0	70
11D11	11	D1	1	1	14
11D11	11	D1	1	1	70
11D11	11	D1	1	1	19
11D11	11	D1	1	1	47
11D11	11	D1	1	1	34
11D11	11	D1	1	1	43
11D11	11	D1	1	0	40
11D12	11	D1	2	1	24
11D12	11	D1	2	1	30
11D12	11	D1	2	1	34
11D12	11	D1	2	0	60
11D12	11	D1	2	1	59
11D12	11	D1	2	0	60
11D12	11	D1	2	0	80
11D12	11	D1	2	1	69
11D12	11	D1	2	0	70
11D12	11	D1	2	0	80
11D12	11	D1	2	1	15
11D12	11	D1	2	1	80
11D12	11	D1	2	0	70
11D12	11	D1	2	1	11
11D12	11	D1	2	1	2
11D12	11	D1	2	0	40
11D12	11	D1	2	0	50
11D12	11	D1	2	0	60
11D12	11	D1	2	0	70
11D12	11	D1	2	0	70
11D12	11	D1	2	1	11
11D12	11	D1	2	0	70
11D12	11	D1	2	1	18
11D12	11	D1	2	0	60
11D12	11	D1	2	1	21
11D12	11	D1	2	0	50
11D12	11	D1	2	0	50
11D12	11	D1	2	1	10
11D12	11	D1	2	1	36
11D12	11	D1	2	1	29
11D21	11	D2	1	0	30
11D21	11	D2	1	0	40
11D21	11	D2	1	0	40
11D21	11	D2	1	0	40
11D21	11	D2	1	1	10
11D21	11	D2	1	0	40
11D21	11	D2	1	0	50
11D21	11	D2	1	0	60
11D21	11	D2	1	0	70
11D21	11	D2	1	1	1
11D21	11	D2	1	0	70
11D21	11	D2	1	1	33
11D21	11	D2	1	1	56
11D21	11	D2	1	0	60
11D21	11	D2	1	0	60
11D21	11	D2	1	0	70
11D21	11	D2	1	0	80
11D21	11	D2	1	0	80
11D21	11	D2	1	1	29
11D21	11	D2	1	1	50
11D21	11	D2	1	0	40
11D21	11	D2	1	1	13
11D21	11	D2	1	1	60
11D21	11	D2	1	0	60
11D21	11	D2	1	1	35
11D21	11	D2	1	0	60
11D21	11	D2	1	1	32
11D21	11	D2	1	1	60
11D21	11	D2	1	1	53
11D21	11	D2	1	0	60
11D22	11	D2	2	0	25
11D22	11	D2	2	0	15
11D22	11	D2	2	1	16
11D22	11	D2	2	1	32
11D22	11	D2	2	1	42
11D22	11	D2	2	0	60
11D22	11	D2	2	1	62
11D22	11	D2	2	1	34
11D22	11	D2	2	1	55
11D22	11	D2	2	0	70
11D22	11	D2	2	0	80
11D22	11	D2	2	1	48
11D22	11	D2	2	0	60
11D22	11	D2	2	1	40
11D22	11	D2	2	1	31
11D22	11	D2	2	0	80
11D22	11	D2	2	0	80
11D22	11	D2	2	1	35
11D22	11	D2	2	1	18
11D22	11	D2	2	0	50
11D22	11	D2	2	0	60
11D22	11	D2	2	0	60
11D22	11	D2	2	1	65
11D22	11	D2	2	1	42
11D22	11	D2	2	0	60
11D22	11	D2	2	1	6
11D22	11	D2	2	0	50
11D22	11	D2	2	1	36
11D22	11	D2	2	0	50
11D22	11	D2	2	0	60
11N11	11	N1	1	0	25
11N11	11	N1	1	1	17
11N11	11	N1	1	0	20
11N11	11	N1	1	0	70
11N11	11	N1	1	1	57
11N11	11	N1	1	1	9
11N11	11	N1	1	0	70
11N11	11	N1	1	1	11
11N11	11	N1	1	0	80
11N11	11	N1	1	1	5
11N11	11	N1	1	1	21
11N11	11	N1	1	0	70
11N11	11	N1	1	0	80
11N11	11	N1	1	0	80
11N11	11	N1	1	0	80
11N11	11	N1	1	1	47
11N11	11	N1	1	0	80
11N11	11	N1	1	0	80
11N11	11	N1	1	1	6
11N11	11	N1	1	1	62
11N11	11	N1	1	1	28
11N11	11	N1	1	0	50
11N11	11	N1	1	1	45
11N11	11	N1	1	0	60
11N11	11	N1	1	1	57
11N11	11	N1	1	1	21
11N11	11	N1	1	0	50
11N11	11	N1	1	0	50
11N11	11	N1	1	0	60
11N11	11	N1	1	1	60
11N12	11	N1	2	1	4
11N12	11	N1	2	0	12
11N12	11	N1	2	1	10
11N12	11	N1	2	0	50
11N12	11	N1	2	1	39
11N12	11	N1	2	1	62
11N12	11	N1	2	1	48
11N12	11	N1	2	0	60
11N12	11	N1	2	1	35
11N12	11	N1	2	0	70
11N12	11	N1	2	1	42
11N12	11	N1	2	1	40
11N12	11	N1	2	0	60
11N12	11	N1	2	0	80
11N12	11	N1	2	1	8
11N12	11	N1	2	0	80
11N12	11	N1	2	0	70
11N12	11	N1	2	0	70
11N12	11	N1	2	0	70
11N12	11	N1	2	0	80
11N12	11	N1	2	0	80
11N12	11	N1	2	0	50
11N12	11	N1	2	0	60
11N12	11	N1	2	0	70
11N12	11	N1	2	1	6
11N12	11	N1	2	1	62
11N12	11	N1	2	0	60
11N12	11	N1	2	1	63
11N12	11	N1	2	0	60
11N12	11	N1	2	0	60
11N21	11	N2	1	0	20
11N21	11	N2	1	0	20
11N21	11	N2	1	0	50
11N21	11	N2	1	0	80
11N21	11	N2	1	0	80
11N21	11	N2	1	0	80
11N21	11	N2	1	0	80
11N21	11	N2	1	1	24
11N21	11	N2	1	1	44
11N21	11	N2	1	0	60
11N21	11	N2	1	1	52
11N21	11	N2	1	1	28
11N21	11	N2	1	1	13
11N21	11	N2	1	0	60
11N21	11	N2	1	0	60
11N21	11	N2	1	1	5
11N21	11	N2	1	0	70
11N21	11	N2	1	0	80
11N21	11	N2	1	1	67
11N21	11	N2	1	1	24
11N21	11	N2	1	1	21
11N21	11	N2	1	0	70
11N21	11	N2	1	1	46
11N21	11	N2	1	0	80
11N21	11	N2	1	1	54
11N21	11	N2	1	1	40
11N21	11	N2	1	1	32
11N21	11	N2	1	1	5
11N21	11	N2	1	1	78
11N21	11	N2	1	0	80
11N22	11	N2	2	0	20
11N22	11	N2	2	0	20
11N22	11	N2	2	0	50
11N22	11	N2	2	0	60
11N22	11	N2	2	0	70
11N22	11	N2	2	1	64
11N22	11	N2	2	1	28
11N22	11	N2	2	1	57
11N22	11	N2	2	1	55
11N22	11	N2	2	1	48
11N22	11	N2	2	1	12
11N22	11	N2	2	0	70
11N22	11	N2	2	1	16
11N22	11	N2	2	0	80
11N22	11	N2	2	0	80
11N22	11	N2	2	1	3
11N22	11	N2	2	1	27
11N22	11	N2	2	1	53
11N22	11	N2	2	1	22
11N22	11	N2	2	0	50
11N22	11	N2	2	1	22
11N22	11	N2	2	0	60
11N22	11	N2	2	0	70
11N22	11	N2	2	1	30
11N22	11	N2	2	0	70
11N22	11	N2	2	0	80
11N22	11	N2	2	1	34
11N22	11	N2	2	0	80
11N22	11	N2	2	1	28
11N22	11	N2	2	1	72
12D11	12	D1	1	0	50
12D11	12	D1	1	1	42
12D11	12	D1	1	0	64
12D11	12	D1	1	0	33
12D11	12	D1	1	0	80
12D11	12	D1	1	0	64
12D11	12	D1	1	0	40
12D11	12	D1	1	0	64
12D11	12	D1	1	1	18
12D11	12	D1	1	0	100
12D11	12	D1	1	0	64
12D11	12	D1	1	0	90
12D11	12	D1	1	1	15
12D11	12	D1	1	1	32
12D11	12	D1	1	1	2
12D11	12	D1	1	1	44
12D11	12	D1	1	0	64
12D11	12	D1	1	1	50
12D11	12	D1	1	1	6
12D11	12	D1	1	1	4
12D11	12	D1	1	1	6
12D11	12	D1	1	1	26
12D11	12	D1	1	1	114
12D11	12	D1	1	0	64
12D11	12	D1	1	1	26
12D11	12	D1	1	0	77
12D11	12	D1	1	0	120
12D11	12	D1	1	1	47
12D11	12	D1	1	1	69
12D11	12	D1	1	1	31
12D12	12	D1	2	1	53
12D12	12	D1	2	0	64
12D12	12	D1	2	1	24
12D12	12	D1	2	0	64
12D12	12	D1	2	0	99
12D12	12	D1	2	1	24
12D12	12	D1	2	1	14
12D12	12	D1	2	0	64
12D12	12	D1	2	1	62
12D12	12	D1	2	1	46
12D12	12	D1	2	1	3
12D12	12	D1	2	1	57
12D12	12	D1	2	0	64
12D12	12	D1	2	1	41
12D12	12	D1	2	0	99
12D12	12	D1	2	1	91
12D12	12	D1	2	1	61
12D12	12	D1	2	1	25
12D12	12	D1	2	1	25
12D12	12	D1	2	0	100
12D12	12	D1	2	1	59
12D12	12	D1	2	0	71
12D12	12	D1	2	0	23
12D12	12	D1	2	1	29
12D12	12	D1	2	0	48
12D12	12	D1	2	1	112
12D12	12	D1	2	0	101
12D12	12	D1	2	0	79
12D12	12	D1	2	1	100
12D12	12	D1	2	0	80
12D21	12	D2	1	1	68
12D21	12	D2	1	0	99
12D21	12	D2	1	0	64
12D21	12	D2	1	1	83
12D21	12	D2	1	1	44
12D21	12	D2	1	0	88
12D21	12	D2	1	1	57
12D21	12	D2	1	1	62
12D21	12	D2	1	0	79
12D21	12	D2	1	1	18
12D21	12	D2	1	0	64
12D21	12	D2	1	0	120
12D21	12	D2	1	1	67
12D21	12	D2	1	0	69
12D21	12	D2	1	0	77
12D21	12	D2	1	0	100
12D21	12	D2	1	0	64
12D21	12	D2	1	0	79
12D21	12	D2	1	1	6
12D21	12	D2	1	0	20
12D21	12	D2	1	0	90
12D21	12	D2	1	0	64
12D21	12	D2	1	1	56
12D21	12	D2	1	1	16
12D21	12	D2	1	1	100
12D21	12	D2	1	1	4
12D21	12	D2	1	1	42
12D21	12	D2	1	1	89
12D21	12	D2	1	0	90
12D21	12	D2	1	1	55
12D22	12	D2	2	1	73
12D22	12	D2	2	1	24
12D22	12	D2	2	1	35
12D22	12	D2	2	1	97
12D22	12	D2	2	1	36
12D22	12	D2	2	1	25
12D22	12	D2	2	0	68
12D22	12	D2	2	1	71
12D22	12	D2	2	1	97
12D22	12	D2	2	1	25
12D22	12	D2	2	1	27
12D22	12	D2	2	0	44
12D22	12	D2	2	1	34
12D22	12	D2	2	0	64
12D22	12	D2	2	1	94
12D22	12	D2	2	1	23
12D22	12	D2	2	1	4
12D22	12	D2	2	0	25
12D22	12	D2	2	1	63
12D22	12	D2	2	1	43
12D22	12	D2	2	0	33
12D22	12	D2	2	0	59
12D22	12	D2	2	1	20
12D22	12	D2	2	1	13
12D22	12	D2	2	1	33
12D22	12	D2	2	0	64
12D22	12	D2	2	0	64
12D22	12	D2	2	1	14
12D22	12	D2	2	0	111
12D22	12	D2	2	1	51
12N11	12	N1	1	1	40
12N11	12	N1	1	1	18
12N11	12	N1	1	0	30
12N11	12	N1	1	1	40
12N11	12	N1	1	1	43
12N11	12	N1	1	1	9
12N11	12	N1	1	1	112
12N11	12	N1	1	1	85
12N11	12	N1	1	1	52
12N11	12	N1	1	0	64
12N11	12	N1	1	1	12
12N11	12	N1	1	1	43
12N11	12	N1	1	1	61
12N11	12	N1	1	0	33
12N11	12	N1	1	0	41
12N11	12	N1	1	1	5
